Year,Institute,Percentile,R56_Awards,R01_Equivalent_Awards,Not_Awarded,Funded_Total,Applications_Total,Funding_Rate,R56_Suppressed,Percentile_Band
2014,NIAAA,11,0.0,2,0,2.0,2.0,1.0,False,11-15
2014,NIAAA,12,0.0,3,1,3.0,4.0,0.75,False,11-15
2014,NIAAA,13,0.0,7,0,7.0,7.0,1.0,False,11-15
2014,NIAAA,14,0.0,6,0,6.0,6.0,1.0,False,11-15
2014,NIAAA,15,0.0,1,2,1.0,3.0,0.3333333333333333,False,11-15
2014,NIAAA,16,0.0,1,1,1.0,2.0,0.5,False,16-20
2014,NIAAA,17,0.0,1,2,1.0,3.0,0.3333333333333333,False,16-20
2014,NIAAA,18,0.0,4,2,4.0,6.0,0.6666666666666666,False,16-20
2014,NIAAA,19,0.0,2,1,2.0,3.0,0.6666666666666666,False,16-20
2014,NIAAA,20,0.0,2,3,2.0,5.0,0.4,False,16-20
2014,NIAAA,21,0.0,2,2,2.0,4.0,0.5,False,21-25
2014,NIAAA,22,0.0,2,0,2.0,2.0,1.0,False,21-25
2014,NIAAA,23,0.0,2,3,2.0,5.0,0.4,False,21-25
2014,NIAAA,24,0.0,1,2,1.0,3.0,0.3333333333333333,False,21-25
2014,NIAAA,25,0.0,2,1,2.0,3.0,0.6666666666666666,False,21-25
2014,NIAAA,26,0.0,1,0,1.0,1.0,1.0,False,26+
2014,NIAAA,27,0.0,2,4,2.0,6.0,0.3333333333333333,False,26+
2014,NIAAA,28,0.0,0,2,0.0,2.0,0.0,False,26+
2014,NIAAA,29,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,30,0.0,0,6,0.0,6.0,0.0,False,26+
2014,NIAAA,31,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAAA,32,0.0,0,5,0.0,5.0,0.0,False,26+
2014,NIAAA,33,0.0,0,2,0.0,2.0,0.0,False,26+
2014,NIAAA,34,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,35,0.0,0,3,0.0,3.0,0.0,False,26+
2014,NIAAA,36,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAAA,37,0.0,0,3,0.0,3.0,0.0,False,26+
2014,NIAAA,38,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,39,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,40,0.0,0,6,0.0,6.0,0.0,False,26+
2014,NIAAA,41,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,42,0.0,0,5,0.0,5.0,0.0,False,26+
2014,NIAAA,43,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,44,0.0,0,2,0.0,2.0,0.0,False,26+
2014,NIAAA,45,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,46,0.0,0,3,0.0,3.0,0.0,False,26+
2014,NIAAA,47,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,48,0.0,0,5,0.0,5.0,0.0,False,26+
2014,NIAAA,49,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,50,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,51,0.0,0,4,0.0,4.0,0.0,False,26+
2014,NIAAA,52,0.0,0,2,0.0,2.0,0.0,False,26+
2014,NIAAA,55,0.0,0,2,0.0,2.0,0.0,False,26+
2014,NIAID,1,0.0,24,0,24.0,24.0,1.0,False,1-5
2014,NIAID,2,0.0,41,2,41.0,43.0,0.9534883720930233,False,1-5
2014,NIAID,3,0.0,23,2,23.0,25.0,0.92,False,1-5
2014,NIAID,4,0.0,28,0,28.0,28.0,1.0,False,1-5
2014,NIAID,5,0.0,31,2,31.0,33.0,0.9393939393939394,False,1-5
2014,NIAID,6,0.0,32,0,32.0,32.0,1.0,False,6-10
2014,NIAID,7,0.0,25,0,25.0,25.0,1.0,False,6-10
2014,NIAID,8,0.0,31,0,31.0,31.0,1.0,False,6-10
2014,NIAID,9,0.0,18,0,18.0,18.0,1.0,False,6-10
2014,NIAID,10,1.0,23,1,24.0,25.0,0.96,False,6-10
2014,NIAID,11,3.0,18,0,21.0,21.0,1.0,False,11-15
2014,NIAID,12,3.0,13,2,16.0,18.0,0.8888888888888888,False,11-15
2014,NIAID,13,5.0,12,3,17.0,20.0,0.85,False,11-15
2014,NIAID,14,7.0,8,1,15.0,16.0,0.9375,False,11-15
2014,NIAID,15,9.0,7,5,16.0,21.0,0.7619047619047619,False,11-15
2014,NIAID,16,7.0,13,8,20.0,28.0,0.7142857142857143,False,16-20
2014,NIAID,17,8.0,5,3,13.0,16.0,0.8125,False,16-20
2014,NIAID,18,15.0,9,6,24.0,30.0,0.8,False,16-20
2014,NIAID,19,7.0,3,5,10.0,15.0,0.6666666666666666,False,16-20
2014,NIAID,20,7.0,4,3,11.0,14.0,0.7857142857142857,False,16-20
2014,NIAID,21,12.0,5,11,17.0,28.0,0.6071428571428571,False,21-25
2014,NIAID,22,6.0,1,8,7.0,15.0,0.4666666666666667,False,21-25
2014,NIAID,23,11.0,4,8,15.0,23.0,0.6521739130434783,False,21-25
2014,NIAID,24,13.0,1,9,14.0,23.0,0.6086956521739131,False,21-25
2014,NIAID,25,7.0,0,15,7.0,22.0,0.3181818181818182,False,21-25
2014,NIAID,26,5.0,1,10,6.0,16.0,0.375,False,26+
2014,NIAID,27,3.0,1,14,4.0,18.0,0.2222222222222222,False,26+
2014,NIAID,28,3.0,1,23,4.0,27.0,0.14814814814814814,False,26+
2014,NIAID,29,6.0,2,15,8.0,23.0,0.34782608695652173,False,26+
2014,NIAID,30,4.0,0,21,4.0,25.0,0.16,False,26+
2014,NIAID,31,2.0,0,19,2.0,21.0,0.09523809523809523,False,26+
2014,NIAID,32,3.0,1,20,4.0,24.0,0.16666666666666666,False,26+
2014,NIAID,33,2.0,0,19,2.0,21.0,0.09523809523809523,False,26+
2014,NIAID,34,0.0,1,16,1.0,17.0,0.058823529411764705,False,26+
2014,NIAID,35,2.0,0,23,2.0,25.0,0.08,False,26+
2014,NIAID,36,2.0,0,16,2.0,18.0,0.1111111111111111,False,26+
2014,NIAID,37,0.0,1,16,1.0,17.0,0.058823529411764705,False,26+
2014,NIAID,38,0.0,0,31,0.0,31.0,0.0,False,26+
2014,NIAID,39,2.0,0,22,2.0,24.0,0.08333333333333333,False,26+
2014,NIAID,40,0.0,0,21,0.0,21.0,0.0,False,26+
2014,NIAID,41,0.0,0,13,0.0,13.0,0.0,False,26+
2014,NIAID,42,1.0,0,29,1.0,30.0,0.03333333333333333,False,26+
2014,NIAID,43,1.0,0,26,1.0,27.0,0.037037037037037035,False,26+
2014,NIAID,44,0.0,0,20,0.0,20.0,0.0,False,26+
2014,NIAID,45,1.0,0,13,1.0,14.0,0.07142857142857142,False,26+
2014,NIAID,46,0.0,0,21,0.0,21.0,0.0,False,26+
2014,NIAID,47,0.0,1,24,1.0,25.0,0.04,False,26+
2014,NIAID,48,0.0,0,13,0.0,13.0,0.0,False,26+
2014,NIAID,49,0.0,0,13,0.0,13.0,0.0,False,26+
2014,NIAID,50,1.0,0,9,1.0,10.0,0.1,False,26+
2014,NIAID,51,0.0,0,13,0.0,13.0,0.0,False,26+
2014,NIAID,52,0.0,0,19,0.0,19.0,0.0,False,26+
2014,NIAID,53,1.0,0,9,1.0,10.0,0.1,False,26+
2014,NIAID,54,0.0,0,6,0.0,6.0,0.0,False,26+
2014,NIAID,55,0.0,0,5,0.0,5.0,0.0,False,26+
2014,NIAID,56,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAID,57,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAID,58,1.0,0,2,1.0,3.0,0.3333333333333333,False,26+
2014,NIAID,60,0.0,0,3,0.0,3.0,0.0,False,26+
2014,NIAID,63,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAID,67,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAID,70,0.0,0,1,0.0,1.0,0.0,False,26+
2014,NIAMS,1,,7,0,7.0,7.0,1.0,True,1-5
2014,NIAMS,2,,5,0,5.0,5.0,1.0,True,1-5
2014,NIAMS,3,,10,0,10.0,10.0,1.0,True,1-5
2014,NIAMS,4,,12,0,12.0,12.0,1.0,True,1-5
2014,NIAMS,5,,8,0,8.0,8.0,1.0,True,1-5
2014,NIAMS,6,,4,0,4.0,4.0,1.0,True,6-10
2014,NIAMS,7,,7,0,7.0,7.0,1.0,True,6-10
2014,NIAMS,8,,18,0,18.0,18.0,1.0,True,6-10
2014,NIAMS,9,,9,0,9.0,9.0,1.0,True,6-10
2014,NIAMS,10,,8,0,8.0,8.0,1.0,True,6-10
2014,NIAMS,11,,13,0,13.0,13.0,1.0,True,11-15
2014,NIAMS,12,,4,0,4.0,4.0,1.0,True,11-15
2014,NIAMS,13,,8,0,8.0,8.0,1.0,True,11-15
2014,NIAMS,14,,7,0,7.0,7.0,1.0,True,11-15
2014,NIAMS,15,,1,3,1.0,4.0,0.25,True,11-15
2014,NIAMS,16,,7,2,7.0,9.0,0.7777777777777778,True,16-20
2014,NIAMS,17,,5,1,5.0,6.0,0.8333333333333334,True,16-20
2014,NIAMS,18,,1,8,1.0,9.0,0.1111111111111111,True,16-20
2014,NIAMS,19,,1,5,1.0,6.0,0.16666666666666666,True,16-20
2014,NIAMS,20,,1,6,1.0,7.0,0.14285714285714285,True,16-20
2014,NIAMS,21,,0,10,0.0,10.0,0.0,True,21-25
2014,NIAMS,22,,0,10,0.0,10.0,0.0,True,21-25
2014,NIAMS,23,,0,10,0.0,10.0,0.0,True,21-25
2014,NIAMS,24,,0,6,0.0,6.0,0.0,True,21-25
2014,NIAMS,25,,0,13,0.0,13.0,0.0,True,21-25
2014,NIAMS,26,,0,5,0.0,5.0,0.0,True,26+
2014,NIAMS,27,,0,11,0.0,11.0,0.0,True,26+
2014,NIAMS,28,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,29,,0,10,0.0,10.0,0.0,True,26+
2014,NIAMS,30,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,31,,0,8,0.0,8.0,0.0,True,26+
2014,NIAMS,32,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,33,,0,9,0.0,9.0,0.0,True,26+
2014,NIAMS,34,,0,11,0.0,11.0,0.0,True,26+
2014,NIAMS,35,,0,5,0.0,5.0,0.0,True,26+
2014,NIAMS,36,,0,8,0.0,8.0,0.0,True,26+
2014,NIAMS,37,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,38,,0,3,0.0,3.0,0.0,True,26+
2014,NIAMS,39,,0,8,0.0,8.0,0.0,True,26+
2014,NIAMS,40,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,41,,0,12,0.0,12.0,0.0,True,26+
2014,NIAMS,42,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,43,,0,6,0.0,6.0,0.0,True,26+
2014,NIAMS,44,,0,14,0.0,14.0,0.0,True,26+
2014,NIAMS,45,,0,2,0.0,2.0,0.0,True,26+
2014,NIAMS,46,,0,11,0.0,11.0,0.0,True,26+
2014,NIAMS,47,,0,15,0.0,15.0,0.0,True,26+
2014,NIAMS,48,,0,8,0.0,8.0,0.0,True,26+
2014,NIAMS,49,,0,2,0.0,2.0,0.0,True,26+
2014,NIAMS,50,,0,5,0.0,5.0,0.0,True,26+
2014,NIAMS,51,,0,5,0.0,5.0,0.0,True,26+
2014,NIAMS,52,,0,2,0.0,2.0,0.0,True,26+
2014,NIAMS,53,,0,3,0.0,3.0,0.0,True,26+
2014,NIAMS,54,,0,4,0.0,4.0,0.0,True,26+
2014,NIAMS,56,,0,1,0.0,1.0,0.0,True,26+
2014,NIAMS,57,,0,1,0.0,1.0,0.0,True,26+
2014,NIAMS,59,,0,2,0.0,2.0,0.0,True,26+
2014,NICHD,1,,19,0,19.0,19.0,1.0,True,1-5
2014,NICHD,2,,25,0,25.0,25.0,1.0,True,1-5
2014,NICHD,3,,18,0,18.0,18.0,1.0,True,1-5
2014,NICHD,4,,16,0,16.0,16.0,1.0,True,1-5
2014,NICHD,5,,9,0,9.0,9.0,1.0,True,1-5
2014,NICHD,6,,22,1,22.0,23.0,0.9565217391304348,True,6-10
2014,NICHD,7,,9,1,9.0,10.0,0.9,True,6-10
2014,NICHD,8,,12,1,12.0,13.0,0.9230769230769231,True,6-10
2014,NICHD,9,,10,0,10.0,10.0,1.0,True,6-10
2014,NICHD,10,,4,5,4.0,9.0,0.4444444444444444,True,6-10
2014,NICHD,11,,8,7,8.0,15.0,0.5333333333333333,True,11-15
2014,NICHD,12,,5,4,5.0,9.0,0.5555555555555556,True,11-15
2014,NICHD,13,,3,10,3.0,13.0,0.23076923076923078,True,11-15
2014,NICHD,14,,2,7,2.0,9.0,0.2222222222222222,True,11-15
2014,NICHD,15,,2,8,2.0,10.0,0.2,True,11-15
2014,NICHD,16,,0,9,0.0,9.0,0.0,True,16-20
2014,NICHD,17,,0,7,0.0,7.0,0.0,True,16-20
2014,NICHD,18,,2,19,2.0,21.0,0.09523809523809523,True,16-20
2014,NICHD,19,,0,5,0.0,5.0,0.0,True,16-20
2014,NICHD,20,,0,11,0.0,11.0,0.0,True,16-20
2014,NICHD,21,,0,11,0.0,11.0,0.0,True,21-25
2014,NICHD,22,,1,16,1.0,17.0,0.058823529411764705,True,21-25
2014,NICHD,23,,0,23,0.0,23.0,0.0,True,21-25
2014,NICHD,24,,0,9,0.0,9.0,0.0,True,21-25
2014,NICHD,25,,0,11,0.0,11.0,0.0,True,21-25
2014,NICHD,26,,0,10,0.0,10.0,0.0,True,26+
2014,NICHD,27,,0,19,0.0,19.0,0.0,True,26+
2014,NICHD,28,,0,9,0.0,9.0,0.0,True,26+
2014,NICHD,29,,0,21,0.0,21.0,0.0,True,26+
2014,NICHD,30,,1,17,1.0,18.0,0.05555555555555555,True,26+
2014,NICHD,31,,0,9,0.0,9.0,0.0,True,26+
2014,NICHD,32,,0,19,0.0,19.0,0.0,True,26+
2014,NICHD,33,,0,15,0.0,15.0,0.0,True,26+
2014,NICHD,34,,0,10,0.0,10.0,0.0,True,26+
2014,NICHD,35,,0,15,0.0,15.0,0.0,True,26+
2014,NICHD,36,,0,14,0.0,14.0,0.0,True,26+
2014,NICHD,37,,0,15,0.0,15.0,0.0,True,26+
2014,NICHD,38,,0,12,0.0,12.0,0.0,True,26+
2014,NICHD,39,,0,17,0.0,17.0,0.0,True,26+
2014,NICHD,40,,0,16,0.0,16.0,0.0,True,26+
2014,NICHD,41,,0,14,0.0,14.0,0.0,True,26+
2014,NICHD,42,,0,16,0.0,16.0,0.0,True,26+
2014,NICHD,43,,0,12,0.0,12.0,0.0,True,26+
2014,NICHD,44,,0,17,0.0,17.0,0.0,True,26+
2014,NICHD,45,,0,6,0.0,6.0,0.0,True,26+
2014,NICHD,46,,0,19,0.0,19.0,0.0,True,26+
2014,NICHD,47,,0,14,0.0,14.0,0.0,True,26+
2014,NICHD,48,,0,19,0.0,19.0,0.0,True,26+
2014,NICHD,49,,0,17,0.0,17.0,0.0,True,26+
2014,NICHD,50,,0,18,0.0,18.0,0.0,True,26+
2014,NICHD,51,,0,8,0.0,8.0,0.0,True,26+
2014,NICHD,52,,0,16,0.0,16.0,0.0,True,26+
2014,NICHD,53,,0,14,0.0,14.0,0.0,True,26+
2014,NICHD,54,,0,8,0.0,8.0,0.0,True,26+
2014,NICHD,55,,0,3,0.0,3.0,0.0,True,26+
2014,NICHD,56,,0,2,0.0,2.0,0.0,True,26+
2014,NICHD,57,,0,3,0.0,3.0,0.0,True,26+
2014,NICHD,58,,0,1,0.0,1.0,0.0,True,26+
2014,NICHD,59,,0,3,0.0,3.0,0.0,True,26+
2014,NICHD,63,,0,1,0.0,1.0,0.0,True,26+
2014,NICHD,64,,0,1,0.0,1.0,0.0,True,26+
2014,NICHD,66,,0,1,0.0,1.0,0.0,True,26+
2014,NICHD,70,,0,1,0.0,1.0,0.0,True,26+
2014,NIDA,1,,11,0,11.0,11.0,1.0,True,1-5
2014,NIDA,2,,8,1,8.0,9.0,0.8888888888888888,True,1-5
2014,NIDA,3,,10,0,10.0,10.0,1.0,True,1-5
2014,NIDA,4,,5,1,5.0,6.0,0.8333333333333334,True,1-5
2014,NIDA,5,,11,0,11.0,11.0,1.0,True,1-5
2014,NIDA,6,,11,2,11.0,13.0,0.8461538461538461,True,6-10
2014,NIDA,7,,8,0,8.0,8.0,1.0,True,6-10
2014,NIDA,8,,4,1,4.0,5.0,0.8,True,6-10
2014,NIDA,9,,6,0,6.0,6.0,1.0,True,6-10
2014,NIDA,10,,9,3,9.0,12.0,0.75,True,6-10
2014,NIDA,11,,10,2,10.0,12.0,0.8333333333333334,True,11-15
2014,NIDA,12,,6,1,6.0,7.0,0.8571428571428571,True,11-15
2014,NIDA,13,,7,0,7.0,7.0,1.0,True,11-15
2014,NIDA,14,,6,3,6.0,9.0,0.6666666666666666,True,11-15
2014,NIDA,15,,8,3,8.0,11.0,0.7272727272727273,True,11-15
2014,NIDA,16,,5,6,5.0,11.0,0.45454545454545453,True,16-20
2014,NIDA,17,,4,2,4.0,6.0,0.6666666666666666,True,16-20
2014,NIDA,18,,7,4,7.0,11.0,0.6363636363636364,True,16-20
2014,NIDA,19,,3,4,3.0,7.0,0.42857142857142855,True,16-20
2014,NIDA,20,,3,4,3.0,7.0,0.42857142857142855,True,16-20
2014,NIDA,21,,1,4,1.0,5.0,0.2,True,21-25
2014,NIDA,22,,1,5,1.0,6.0,0.16666666666666666,True,21-25
2014,NIDA,23,,1,6,1.0,7.0,0.14285714285714285,True,21-25
2014,NIDA,24,,0,11,0.0,11.0,0.0,True,21-25
2014,NIDA,25,,3,8,3.0,11.0,0.2727272727272727,True,21-25
2014,NIDA,26,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,27,,1,6,1.0,7.0,0.14285714285714285,True,26+
2014,NIDA,28,,1,6,1.0,7.0,0.14285714285714285,True,26+
2014,NIDA,29,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,30,,1,3,1.0,4.0,0.25,True,26+
2014,NIDA,31,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,32,,0,4,0.0,4.0,0.0,True,26+
2014,NIDA,33,,0,7,0.0,7.0,0.0,True,26+
2014,NIDA,34,,0,9,0.0,9.0,0.0,True,26+
2014,NIDA,35,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,36,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,37,,1,6,1.0,7.0,0.14285714285714285,True,26+
2014,NIDA,38,,0,5,0.0,5.0,0.0,True,26+
2014,NIDA,39,,0,5,0.0,5.0,0.0,True,26+
2014,NIDA,40,,0,9,0.0,9.0,0.0,True,26+
2014,NIDA,41,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,42,,0,6,0.0,6.0,0.0,True,26+
2014,NIDA,43,,0,10,0.0,10.0,0.0,True,26+
2014,NIDA,44,,0,9,0.0,9.0,0.0,True,26+
2014,NIDA,45,,0,7,0.0,7.0,0.0,True,26+
2014,NIDA,46,,0,7,0.0,7.0,0.0,True,26+
2014,NIDA,47,,0,7,0.0,7.0,0.0,True,26+
2014,NIDA,48,,0,3,0.0,3.0,0.0,True,26+
2014,NIDA,49,,0,8,0.0,8.0,0.0,True,26+
2014,NIDA,50,,0,9,0.0,9.0,0.0,True,26+
2014,NIDA,51,,0,4,0.0,4.0,0.0,True,26+
2014,NIDA,52,,0,4,0.0,4.0,0.0,True,26+
2014,NIDA,53,,0,7,0.0,7.0,0.0,True,26+
2014,NIDA,54,,0,4,0.0,4.0,0.0,True,26+
2014,NIDA,55,,0,1,0.0,1.0,0.0,True,26+
2014,NIDA,57,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCD,1,,4,0,4.0,4.0,1.0,True,1-5
2014,NIDCD,2,,2,0,2.0,2.0,1.0,True,1-5
2014,NIDCD,3,,4,0,4.0,4.0,1.0,True,1-5
2014,NIDCD,4,,3,0,3.0,3.0,1.0,True,1-5
2014,NIDCD,5,,6,0,6.0,6.0,1.0,True,1-5
2014,NIDCD,6,,7,0,7.0,7.0,1.0,True,6-10
2014,NIDCD,7,,6,0,6.0,6.0,1.0,True,6-10
2014,NIDCD,8,,6,0,6.0,6.0,1.0,True,6-10
2014,NIDCD,9,,8,1,8.0,9.0,0.8888888888888888,True,6-10
2014,NIDCD,10,,2,0,2.0,2.0,1.0,True,6-10
2014,NIDCD,11,,8,0,8.0,8.0,1.0,True,11-15
2014,NIDCD,12,,6,0,6.0,6.0,1.0,True,11-15
2014,NIDCD,13,,4,0,4.0,4.0,1.0,True,11-15
2014,NIDCD,14,,3,0,3.0,3.0,1.0,True,11-15
2014,NIDCD,15,,7,0,7.0,7.0,1.0,True,11-15
2014,NIDCD,16,,7,0,7.0,7.0,1.0,True,16-20
2014,NIDCD,17,,1,1,1.0,2.0,0.5,True,16-20
2014,NIDCD,18,,3,3,3.0,6.0,0.5,True,16-20
2014,NIDCD,19,,3,1,3.0,4.0,0.75,True,16-20
2014,NIDCD,20,,1,0,1.0,1.0,1.0,True,16-20
2014,NIDCD,21,,3,2,3.0,5.0,0.6,True,21-25
2014,NIDCD,22,,0,1,0.0,1.0,0.0,True,21-25
2014,NIDCD,23,,2,0,2.0,2.0,1.0,True,21-25
2014,NIDCD,24,,4,1,4.0,5.0,0.8,True,21-25
2014,NIDCD,25,,1,4,1.0,5.0,0.2,True,21-25
2014,NIDCD,26,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,27,,1,5,1.0,6.0,0.16666666666666666,True,26+
2014,NIDCD,28,,2,2,2.0,4.0,0.5,True,26+
2014,NIDCD,29,,1,5,1.0,6.0,0.16666666666666666,True,26+
2014,NIDCD,30,,0,5,0.0,5.0,0.0,True,26+
2014,NIDCD,31,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,32,,0,7,0.0,7.0,0.0,True,26+
2014,NIDCD,33,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,34,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,35,,1,3,1.0,4.0,0.25,True,26+
2014,NIDCD,36,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,37,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCD,38,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCD,39,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCD,40,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,41,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,42,,0,5,0.0,5.0,0.0,True,26+
2014,NIDCD,43,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,44,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCD,45,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,46,,0,7,0.0,7.0,0.0,True,26+
2014,NIDCD,47,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCD,48,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCD,49,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCD,50,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCD,51,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCD,52,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCD,53,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCD,55,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,1,,4,0,4.0,4.0,1.0,True,1-5
2014,NIDCR,2,,3,0,3.0,3.0,1.0,True,1-5
2014,NIDCR,3,,4,0,4.0,4.0,1.0,True,1-5
2014,NIDCR,5,,3,0,3.0,3.0,1.0,True,1-5
2014,NIDCR,6,,3,0,3.0,3.0,1.0,True,6-10
2014,NIDCR,7,,7,0,7.0,7.0,1.0,True,6-10
2014,NIDCR,8,,1,0,1.0,1.0,1.0,True,6-10
2014,NIDCR,9,,2,0,2.0,2.0,1.0,True,6-10
2014,NIDCR,10,,3,0,3.0,3.0,1.0,True,6-10
2014,NIDCR,11,,3,0,3.0,3.0,1.0,True,11-15
2014,NIDCR,12,,2,0,2.0,2.0,1.0,True,11-15
2014,NIDCR,13,,2,0,2.0,2.0,1.0,True,11-15
2014,NIDCR,14,,3,0,3.0,3.0,1.0,True,11-15
2014,NIDCR,15,,3,0,3.0,3.0,1.0,True,11-15
2014,NIDCR,16,,5,0,5.0,5.0,1.0,True,16-20
2014,NIDCR,17,,2,2,2.0,4.0,0.5,True,16-20
2014,NIDCR,18,,1,1,1.0,2.0,0.5,True,16-20
2014,NIDCR,19,,3,1,3.0,4.0,0.75,True,16-20
2014,NIDCR,20,,2,1,2.0,3.0,0.6666666666666666,True,16-20
2014,NIDCR,21,,1,2,1.0,3.0,0.3333333333333333,True,21-25
2014,NIDCR,22,,0,1,0.0,1.0,0.0,True,21-25
2014,NIDCR,23,,2,2,2.0,4.0,0.5,True,21-25
2014,NIDCR,24,,2,2,2.0,4.0,0.5,True,21-25
2014,NIDCR,25,,1,1,1.0,2.0,0.5,True,21-25
2014,NIDCR,26,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,27,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,28,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,29,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,30,,0,6,0.0,6.0,0.0,True,26+
2014,NIDCR,31,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,32,,0,5,0.0,5.0,0.0,True,26+
2014,NIDCR,33,,1,4,1.0,5.0,0.2,True,26+
2014,NIDCR,34,,0,6,0.0,6.0,0.0,True,26+
2014,NIDCR,35,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,36,,0,6,0.0,6.0,0.0,True,26+
2014,NIDCR,37,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,38,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,39,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,40,,0,6,0.0,6.0,0.0,True,26+
2014,NIDCR,41,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCR,42,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,43,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,44,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,45,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,46,,0,8,0.0,8.0,0.0,True,26+
2014,NIDCR,47,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,48,,0,1,0.0,1.0,0.0,True,26+
2014,NIDCR,49,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,50,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCR,51,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,52,,0,4,0.0,4.0,0.0,True,26+
2014,NIDCR,53,,0,2,0.0,2.0,0.0,True,26+
2014,NIDCR,55,,0,3,0.0,3.0,0.0,True,26+
2014,NIDCR,56,,0,1,0.0,1.0,0.0,True,26+
2014,NIDDK,1,0.0,24,1,24.0,25.0,0.96,False,1-5
2014,NIDDK,2,0.0,26,1,26.0,27.0,0.9629629629629629,False,1-5
2014,NIDDK,3,0.0,16,0,16.0,16.0,1.0,False,1-5
2014,NIDDK,4,0.0,17,0,17.0,17.0,1.0,False,1-5
2014,NIDDK,5,0.0,24,0,24.0,24.0,1.0,False,1-5
2014,NIDDK,6,0.0,35,0,35.0,35.0,1.0,False,6-10
2014,NIDDK,7,0.0,32,0,32.0,32.0,1.0,False,6-10
2014,NIDDK,8,0.0,24,0,24.0,24.0,1.0,False,6-10
2014,NIDDK,9,0.0,37,0,37.0,37.0,1.0,False,6-10
2014,NIDDK,10,0.0,38,1,38.0,39.0,0.9743589743589743,False,6-10
2014,NIDDK,11,0.0,34,0,34.0,34.0,1.0,False,11-15
